threshold,precision,recall
0.08071060395610573,0.22185792349726777,0.9103139013452914
0.08107744337947764,0.22210065645514224,0.9103139013452914
0.08116720729950667,0.22234392113910187,0.9103139013452914
0.08120648078864841,0.2225877192982456,0.9103139013452914
0.08127430360811348,0.22283205268935236,0.9103139013452914
0.08135290160130998,0.2230769230769231,0.9103139013452914
0.08149797232504082,0.22332233223322331,0.9103139013452914
0.0815923888393946,0.22356828193832598,0.9103139013452914
0.08178988814130554,0.22381477398015434,0.9103139013452914
0.0818788364749284,0.2240618101545254,0.9103139013452914
0.08207698396593734,0.22430939226519336,0.9103139013452914
0.08212361978450163,0.2245575221238938,0.9103139013452914
0.08230017447762555,0.2248062015503876,0.9103139013452914
0.08245674285584002,0.22505543237250555,0.9103139013452914
0.08263368952565289,0.2253052164261931,0.9103139013452914
0.08280081587672432,0.22444444444444445,0.905829596412556
0.08285967740392952,0.22469410456062291,0.905829596412556
0.08293406342452708,0.22494432071269488,0.905829596412556
0.08293967057744207,0.22519509476031216,0.905829596412556
0.08302667046382699,0.22544642857142858,0.905829596412556
0.0831246583805388,0.22569832402234638,0.905829596412556
0.08319451180080714,0.22595078299776286,0.905829596412556
0.08320139530808948,0.22620380739081747,0.905829596412556
0.0834322691118508,0.226457399103139,0.905829596412556
0.08347344429166312,0.22671156004489337,0.905829596412556
0.0836203834232816,0.22696629213483147,0.905829596412556
0.0837464157413521,0.22722159730033745,0.905829596412556
0.08375486095269435,0.22747747747747749,0.905829596412556
0.08390583549754373,0.2277339346110485,0.905829596412556
0.08422161997111008,0.22799097065462753,0.905829596412556
0.08430719985659973,0.22824858757062147,0.905829596412556
0.08454303555086011,0.22850678733031674,0.905829596412556
0.08474327046520111,0.2287655719139298,0.905829596412556
0.08485794229349226,0.2290249433106576,0.905829596412556
0.0850620516364845,0.2292849035187287,0.905829596412556
0.08509962007681117,0.22954545454545455,0.905829596412556
0.08533095615963547,0.229806598407281,0.905829596412556
0.08541071234367775,0.23006833712984054,0.905829596412556
0.08542734420725197,0.2291904218928164,0.9013452914798207
0.0854657841584136,0.22945205479452055,0.9013452914798207
0.08580255976465127,0.22857142857142856,0.8968609865470852
0.0859639487163428,0.2288329519450801,0.8968609865470852
0.0860338303222705,0.2290950744558992,0.8968609865470852
0.0860379941381535,0.22935779816513763,0.8968609865470852
0.08655304513128506,0.2296211251435132,0.8968609865470852
0.08656528404960424,0.22988505747126436,0.8968609865470852
0.08669944529742368,0.23014959723820483,0.8968609865470852
0.08694015575881975,0.2304147465437788,0.8968609865470852
0.08710449155516214,0.2306805074971165,0.8968609865470852
0.08712574912804501,0.23094688221709006,0.8968609865470852
0.08754822460457858,0.23121387283236994,0.8968609865470852
0.087909486070392,0.23032407407407407,0.8923766816143498
0.08809438652964185,0.23059096176129779,0.8923766816143498
0.0885584564432438,0.2308584686774942,0.8923766816143498
0.08860237085558974,0.2311265969802555,0.8923766816143498
0.08889605533197267,0.2313953488372093,0.8923766816143498
0.08952667398480521,0.23050058207217694,0.8878923766816144
0.08957161940190986,0.23076923076923078,0.8878923766816144
0.08963275623244388,0.22987164527421236,0.8834080717488789
0.08967438392527025,0.22897196261682243,0.8789237668161435
0.0900447710554126,0.22923976608187135,0.8789237668161435
0.09112779596098519,0.22950819672131148,0.8789237668161435
0.09134329793201265,0.22977725674091443,0.8789237668161435
0.09143612397551769,0.22887323943661972,0.874439461883408
0.09209452235073531,0.2291421856639248,0.874439461883408
0.0923598777538765,0.22941176470588234,0.874439461883408
0.09238801213625382,0.22968197879858657,0.874439461883408
0.09245274210470036,0.22995283018867924,0.874439461883408
0.0925891808618684,0.23022432113341204,0.874439461883408
0.09281889114800175,0.23049645390070922,0.874439461883408
0.09327552657981508,0.23076923076923078,0.874439461883408
0.09372474522404707,0.23104265402843602,0.874439461883408
0.09381914874851013,0.2313167259786477,0.874439461883408
0.0939605314499217,0.23159144893111638,0.874439461883408
0.09423518455277048,0.2318668252080856,0.874439461883408
0.09433052842370501,0.23214285714285715,0.874439461883408
0.09488047433391922,0.232419547079857,0.874439461883408
0.0950034119601421,0.23269689737470167,0.874439461883408
0.09510467465957874,0.23297491039426524,0.874439461883408
0.09548750154431979,0.2332535885167464,0.874439461883408
0.0955268108230621,0.23353293413173654,0.874439461883408
0.09561703194803663,0.23261390887290168,0.8699551569506726
0.09611287890346767,0.23289315726290516,0.8699551569506726
0.09628725344777425,0.23317307692307693,0.8699551569506726
0.09636269224655258,0.23345367027677497,0.8699551569506726
0.09653984205661977,0.23373493975903614,0.8699551569506726
0.09658568306676067,0.23401688781664656,0.8699551569506726
0.0966090727228996,0.23309178743961353,0.8654708520179372
0.09669903476950865,0.23337363966142685,0.8654708520179372
0.09687444734449563,0.23365617433414043,0.8654708520179372
0.09740115333475652,0.23393939393939395,0.8654708520179372
0.09776773146427203,0.2342233009708738,0.8654708520179372
0.09777371691026318,0.2345078979343864,0.8654708520179372
0.09777568603408437,0.23479318734793186,0.8654708520179372
0.09790982973709901,0.2350791717417783,0.8654708520179372
0.09796291375770169,0.23536585365853657,0.8654708520179372
0.09812139779901632,0.23443223443223443,0.8609865470852018
0.09818998410633593,0.23471882640586797,0.8609865470852018
0.09820278406325714,0.2350061199510404,0.8609865470852018
0.09824673683388623,0.23529411764705882,0.8609865470852018
0.09855475478883376,0.2343558282208589,0.8565022421524664
0.09897657351245409,0.23464373464373464,0.8565022421524664
0.09904236705302576,0.23493234932349324,0.8565022421524664
0.0993411420427465,0.23522167487684728,0.8565022421524664
0.09936141220863044,0.23551171393341552,0.8565022421524664
0.09964828424125083,0.23580246913580247,0.8565022421524664
0.09965782542216228,0.23485784919653893,0.852017937219731
0.09978354247062746,0.23514851485148514,0.852017937219731
0.09991974956239219,0.23543990086741015,0.852017937219731
0.10002625199244324,0.23573200992555832,0.852017937219731
0.10008063286220321,0.2360248447204969,0.852017937219731
0.10009888874169438,0.236318407960199,0.852017937219731
0.10021308379886942,0.23661270236612703,0.852017937219731
0.1005889072912818,0.23690773067331672,0.852017937219731
0.10059935286305934,0.23720349563046192,0.852017937219731
0.10066058627465432,0.2375,0.852017937219731
0.1007330604488247,0.23779724655819776,0.852017937219731
0.10121592770480162,0.23684210526315788,0.8475336322869955
0.10143157693059486,0.2371392722710163,0.8475336322869955
0.10178149835677512,0.23743718592964824,0.8475336322869955
0.10192669751816778,0.23773584905660378,0.8475336322869955
0.10216203660814543,0.2380352644836272,0.8475336322869955
0.1031941064501892,0.23833543505674654,0.8475336322869955
0.10346370580085978,0.23737373737373738,0.8430493273542601
0.1036494057475209,0.23767383059418457,0.8430493273542601
0.10394802973546992,0.2379746835443038,0.8430493273542601
0.1040324336101394,0.23827629911280102,0.8430493273542601
0.10411316301847798,0.23857868020304568,0.8430493273542601
0.10415543461448053,0.2388818297331639,0.8430493273542601
0.1043449403472849,0.23918575063613232,0.8430493273542601
0.1050392503274261,0.2394904458598726,0.8430493273542601
0.10504107278773277,0.23979591836734693,0.8430493273542601
0.10504701707874284,0.24010217113665389,0.8430493273542601
0.10518396123600357,0.24040920716112532,0.8430493273542601
0.10534807591130307,0.23943661971830985,0.8385650224215246
0.10622543690792344,0.23974358974358975,0.8385650224215246
0.10624238042218674,0.24005134788189988,0.8385650224215246
0.10671608404994415,0.2403598971722365,0.8385650224215246
0.10672229528083137,0.24066924066924067,0.8385650224215246
0.10701834784875955,0.24097938144329897,0.8385650224215246
0.10708937917959208,0.24,0.8340807174887892
0.10737242117712165,0.24031007751937986,0.8340807174887892
0.10760491251523675,0.240620957309185,0.8340807174887892
0.10780126247753156,0.24093264248704663,0.8340807174887892
0.10783357940068194,0.24124513618677043,0.8340807174887892
0.10800021965472674,0.24155844155844156,0.8340807174887892
0.10807871889682744,0.24187256176853056,0.8340807174887892
0.10824040179098982,0.2421875,0.8340807174887892
0.10830250858148141,0.24119947848761408,0.8295964125560538
0.10867211349965031,0.24151436031331594,0.8295964125560538
0.10879962107848358,0.24183006535947713,0.8295964125560538
0.10890868286809614,0.24214659685863874,0.8295964125560538
0.10908713862486913,0.24246395806028834,0.8295964125560538
0.10921820314166457,0.24278215223097113,0.8295964125560538
0.1092429955809084,0.24310118265440211,0.8295964125560538
0.10943088169137981,0.24342105263157895,0.8295964125560538
0.10963616027708258,0.2437417654808959,0.8295964125560538
0.10989228051333694,0.24406332453825857,0.8295964125560538
0.11018051272600687,0.24438573315719947,0.8295964125560538
0.11022629601438572,0.2447089947089947,0.8295964125560538
0.11027103904757223,0.24503311258278146,0.8295964125560538
0.11091141703942146,0.2440318302387268,0.8251121076233184
